date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-03-30,13.3,7.2,19.4,0,,,10,,1023.5,
2019-03-31,15.2,7.2,23.3,0,,,8.6,,1020.4,
2019-04-01,14.7,10,18.3,,,,7,,1015.4,
2019-04-02,14.6,12.2,18.3,,,,10.9,,,
2019-04-03,14.2,12.2,16.7,0,,,9.3,,1016.6,
2019-04-04,14.2,12.8,16.7,,,191,14.4,,1016.5,
2019-04-05,14.1,11.7,17.8,,,,11.2,,1016,
2019-04-06,15.7,11.7,20.6,0,,177,13.5,,1019.2,
2019-04-07,17,11.7,23.3,0,,,11.5,,1024.3,
2019-04-08,17.8,13.3,22.8,0,,,10.5,,1022.5,
2019-04-09,14.8,12.2,18.9,,,,,,1023.7,
2019-04-10,14.5,8.9,20.6,0,,325,20.4,,1024.8,
2019-04-11,13.3,10,17.2,0,,,14.1,,1020.6,
2019-04-12,14.2,8.3,21.1,0,,,13.8,,1014.2,
2019-04-13,15.9,9.4,24.4,0,,,9.1,,1015.3,
2019-04-14,13.4,10,18.9,0,,,11.5,,1014.7,
2019-04-15,12.9,10,18.3,,,,7.6,,1012.4,
2019-04-16,13.8,10.6,18.3,,,,15.1,,1016.8,
2019-04-17,15.3,8.9,22.8,0,,,9.9,,1022.3,
2019-04-18,18.6,10.6,27.2,0,,,7.8,,1019.2,
2019-04-19,17.6,12.8,23.9,0,,,10.3,,,
2019-04-20,14.4,11.7,17.8,,,,14.9,,1014.9,
2019-04-21,14.3,8.3,21.1,0,,,12,,1018.6,
2019-04-22,17.4,10,27.2,0,,,10.1,,1017.8,
2019-04-23,22.1,13.3,30.6,0,,,7,,1014.7,
2019-04-24,22.6,15.6,31.7,0,,,8.4,,1013.1,
2019-04-25,18.2,13.3,25,0,,,10.3,,1013.9,
2019-04-26,17.5,11.1,26.7,0,,,7.4,,1014.2,
2019-04-27,16.1,11.7,22.2,0,,,13.1,,1013.4,
2019-04-28,14.9,10.6,21.7,,,,14.4,,1010.4,
2019-04-29,15.2,11.1,20,0,,180,16.9,,1009.1,
2019-04-30,15.4,12.2,20.6,0,,186,17.8,,1013.1,
2019-05-01,16,9.4,23.9,0,,,11.9,,1016.4,
2019-05-02,16.8,9.4,24.4,0,,,9.9,,1016.2,
2019-05-03,16.7,11.1,23.9,0,,,9.7,,1014.4,
2019-05-04,14.5,10.6,21.1,0,,,11.4,,1012.5,
2019-05-05,14.7,11.1,19.4,,,,11.9,,1010.9,
2019-05-06,15.2,11.7,20.6,0.8,,,9.1,,1012.7,
2019-05-07,16,13.3,20.6,0,,,12,,1016.9,
2019-05-08,16.1,13.3,22.8,0,,,12.7,,1014.7,
2019-05-09,16.3,13.9,20,0,,,10.6,,1009.1,
2019-05-10,17.4,13.9,23.9,0,,,12.6,,1009.7,
2019-05-11,16.6,12.8,22.2,0,,,12.3,,1014.3,
2019-05-12,16.4,13.3,21.1,0,,,10.6,,1015.2,
2019-05-13,15.6,11.7,21.7,0,,,12.7,,1016.7,
2019-05-14,15.8,13.3,19.4,0,,,11.3,,1016.6,
2019-05-15,16.1,14.4,19.4,,,,16.3,,1009.7,
2019-05-16,13.6,11.7,16.1,,,,13.8,,1012.1,
2019-05-17,13.7,11.1,18.9,,,,12.6,,1019.6,
2019-05-18,11.6,8.3,15.6,,,,14.6,,1013.3,
2019-05-19,12.3,8.9,16.1,,,,9.5,,1009.2,
2019-05-20,13.7,9.4,18.9,0.5,,,9.4,,1014.6,
2019-05-21,13.2,10.6,15.6,,,266,17.6,,1013.5,
2019-05-22,16.1,11.7,21.7,,,327,18.2,,1009.7,
2019-05-23,16.9,12.2,23.3,0,,,14.2,,1010.1,
2019-05-24,16.8,13.3,22.2,0,,,14.3,,1015.2,
2019-05-25,16,12.8,21.1,0,,,12.1,,1010.4,
2019-05-26,13.2,11.7,16.7,,,,14.7,,1011.5,
2019-05-27,14.1,11.1,18.3,,,,10.2,,1017.7,
2019-05-28,16.1,12.2,22.2,0,,,12.2,,1016.2,
2019-05-29,16.6,12.2,24.4,0,,,12.1,,1012.4,
2019-05-30,15.5,13.3,20,0,,,11.9,,1013.2,
2019-05-31,18,12.8,25.6,0,,,9.7,,1011.9,
2019-06-01,18.6,13.3,26.7,0,,,10.1,,1009.5,
2019-06-02,17.7,13.3,23.9,0,,,16.1,,1011.1,
2019-06-03,18.8,13.9,25,0,,,10.3,,1012.4,
2019-06-04,21.5,14.4,29.4,0,,,9.4,,1012,
2019-06-05,21.3,16.7,28.3,0,,,10,,1011.6,
2019-06-06,17.7,12.8,23.3,0,,,13,,1014.6,
2019-06-07,17.1,11.1,23.3,0,,,14.1,,1015.7,
2019-06-08,21.3,12.8,28.9,0,,,13.9,,1015,
2019-06-09,25.1,15.6,33.3,0,,,5.9,,1014.9,
2019-06-10,28.5,20.6,37.8,0,,,8,,1014.7,
2019-06-11,28.9,19.4,37.2,0,,,9.6,,1014.3,
2019-06-12,26.9,20,34.4,0,,,10.5,,1012.1,
2019-06-13,,,,0,,,12.3,,1012.8,
2019-06-14,17.9,13.9,23.9,0,,,11.9,,1013.6,
2019-06-15,16.5,13.3,20.6,0,,,12.5,,1014.4,
2019-06-16,17,13.9,22.2,0,,,11.1,,,
2019-06-17,19.1,12.8,27.2,0,,,14.3,,1010.3,
2019-06-18,20,14.4,26.1,0,,,,,1012.7,
2019-06-19,19.1,14.4,26.1,0,,,14.7,,1013.2,
2019-06-20,19.4,15.6,25,0,,,16.4,,1011.6,
2019-06-21,19.1,13.9,26.1,0,,,14.3,,1012,
2019-06-22,21.8,13.9,31.1,0,,,12.4,,1013.4,
2019-06-23,23.3,15.6,31.7,0,,,9.8,,1013.4,
2019-06-24,21.2,15,28.9,0,,,11.5,,1011.1,
2019-06-25,20.1,13.9,27.2,0,,,13,,1010.9,
2019-06-26,18.2,14.4,22.8,0,,,15,,1015.4,
2019-06-27,17.8,13.3,22.8,0,,333,17.8,,1018.4,
2019-06-28,18.6,15.6,24.4,0,,,10.9,,1017,
2019-06-29,17.9,11.7,24.4,0,,,10.1,,1017.1,
2019-06-30,18.1,13.9,23.9,0,,,12.6,,1017.1,
2019-07-01,18.5,13.3,24.4,0,,,,,1017.2,
2019-07-02,18.7,13.9,23.9,0,,,10.5,,1015,
2019-07-03,18.4,13.3,25.6,0,,,12.8,,1013.2,
2019-07-04,18.3,13.3,25,0,,,12.3,,1013.6,
2019-07-05,18.7,12.8,26.7,0,,,11.4,,1015.6,
2019-07-06,19,12.8,27.2,0,,,10.6,,1015.3,
2019-07-07,18,13.3,24.4,0,,,12.1,,1013.7,
2019-07-08,17.2,13.9,22.2,0,,,14.6,,1015.9,
2019-07-09,,,,,,,,,,
2019-07-10,20,17.2,25,0,,,,,1018.5,
2019-07-11,20.3,16.1,26.1,0,,,12.1,,1017.3,
2019-07-12,19.5,15,26.7,0,,,10.9,,1013.6,
2019-07-13,19.1,14.4,25,0,,,11.1,,1012.4,
2019-07-14,20.1,15,25.6,0,,,10.2,,1015.4,
2019-07-15,22,16.7,29.4,0,,,12.3,,1015.7,
2019-07-16,21.2,15.6,28.3,0,,,11.1,,1013.1,
2019-07-17,20.9,14.4,29.4,0,,,15.1,,1012.1,
2019-07-18,,,,,,,,,,
2019-07-19,21,15,28.3,0,,175,17.8,,1011.6,
2019-07-20,19.6,15.6,25.6,,,,13.7,,1012.7,
2019-07-21,20.6,15,27.8,,,,12,,1012.8,
2019-07-22,22.4,16.7,30,0,,,10.3,,1013.8,
2019-07-23,21.2,16.1,26.7,0,,,11.9,,1015.8,
2019-07-24,24.1,16.7,33.3,0,,,10.6,,1014.4,
2019-07-25,23.2,17.8,29.4,0,,,11.4,,1013,
2019-07-26,20.5,15.6,27.2,0,,,11.9,,1015.8,
2019-07-27,23,15,31.7,0,,,8.9,,1015.7,
2019-07-28,24.5,18.9,31.1,0,,,11.3,,1012.8,
2019-07-29,19.8,14.5,26.7,0,,,15.4,,1013.9,
2019-07-30,19,15,25,0,,,11.1,,1014.1,
2019-07-31,19.7,13.9,28.3,0,,,13.2,,1013.9,
2019-08-01,18.8,13.3,23.9,0,,,15,,,
2019-08-02,20.4,16.1,26.7,0,,,12.2,,1017,
2019-08-03,21.2,16.1,28.3,0,,,10.1,,1014,
2019-08-04,21.2,17.2,28.3,0,,,11.9,,1014.4,
2019-08-05,21.4,16.7,30,0,,,9.2,,1014.3,
2019-08-06,21.1,16.1,30,0,,,10.8,,1012.7,
2019-08-07,19.4,15,25,0,,,12.8,,1013.9,
2019-08-08,19.5,15,25,0,,,11.3,,1015.4,
2019-08-09,21.1,16.1,27.2,0,,,12,,1014.4,
2019-08-10,21.9,17.8,26.7,0,,,14.4,,1014.8,
2019-08-11,21.8,16.1,29.4,0,,,14.6,,1016.4,
2019-08-12,23,16.7,31.7,,,,11.5,,1014.8,
2019-08-13,23.7,16.7,32.2,0,,,9.3,,1014,
2019-08-14,26.7,18.9,36.1,,,,,,1013.6,
2019-08-15,28.2,20,36.7,0,,,8.8,,1012.1,
2019-08-16,25.3,19.4,33.3,0,,,12,,1009.9,
2019-08-17,20.6,15.6,28.3,0,,,,,1009.5,
2019-08-18,19.8,15.6,25.6,0,,,,,1010.9,
2019-08-19,18.9,15.6,25.6,,,,,,,
2019-08-20,19.3,16.1,24.4,0,,,15.5,,1016.1,
2019-08-21,21.5,15,28.9,0,,,10.3,,1014,
2019-08-22,23.6,18.9,30.6,,,,10.8,,1008.6,
2019-08-23,21.8,17.8,28.3,0,,,11.5,,1008.4,
2019-08-24,21.1,17.2,26.1,0,,,12.1,,1012.8,
2019-08-25,22.2,16.7,28.3,0,,,11,,1014.6,
2019-08-26,22.9,16.1,32.2,0,,,10.4,,1012,
2019-08-27,22.5,16.7,30,0,,,10.1,,1010,
2019-08-28,,,,,,,,,,
2019-08-29,21.5,18.9,26.1,0,,,13.3,,1016.5,
2019-08-30,20.8,16.1,26.7,,,,9.4,,,
2019-08-31,22.4,15.6,32.2,0,,,7.8,,1013.4,
2019-09-01,23.2,17.2,30.6,,,,9.8,,1012.8,
2019-09-02,21.3,17.2,26.7,0,,,12,,1014.2,
2019-09-03,20.2,15.6,26.7,0,,,11.2,,1014.8,
2019-09-04,20.6,16.1,28.9,0,,,10.8,,1011.9,
2019-09-05,18.9,16.1,23.9,0,,,14.2,,1015.3,
2019-09-06,19.5,16.1,24.4,0,,,12.6,,1018.1,
2019-09-07,18.5,15.6,21.7,0,,,13.9,,1017.5,
2019-09-08,19.3,13.9,24.4,0,,,11.7,,1015.7,
2019-09-09,19.3,13.9,25.6,0,,,12.3,,1014,
2019-09-10,19.1,13.9,24.4,0,,,10.8,,1013.2,
2019-09-11,,,,,,,,,,
2019-09-12,23.7,15.6,32.8,0,,,8.8,,1015.7,
2019-09-13,25.9,17.2,35.6,0,,,8.5,,1014.3,
2019-09-14,22.8,17.2,30,0,,,11.1,,1012.9,
2019-09-15,19.6,15,25,0,,,12.6,,1012.1,
2019-09-16,19.5,16.7,23.3,,,,13.8,,1013.9,
2019-09-17,18.8,13.9,25,0,,,11.2,,1016.6,
2019-09-18,18.9,15,24.4,,,,11.8,,1014.3,
2019-09-19,18.8,13.9,25.6,0,,,10.3,,1013.6,
2019-09-20,20.6,13.3,28.3,0,,,9.7,,1013.4,
2019-09-21,22,15,30,0,,,9.2,,1013.1,
2019-09-22,20.5,15,27.2,0,,,8.6,,1012.8,
2019-09-23,21.1,15.6,28.3,0,,,10.4,,1013.9,
2019-09-24,24.8,16.1,35,0,,,8.3,,1013.6,
2019-09-25,26.7,18.9,36.7,0,,,7,,1007.8,
2019-09-26,22.9,19.4,27.8,0,,,21.3,,,
2019-09-27,20,15,24.4,0,,190,17.6,,1012.1,
2019-09-28,15.8,12.2,20.6,0,,,16.7,,1008.9,
2019-09-29,14.7,9.4,20,0,,,11.7,,1013,
2019-09-30,14.7,11.1,19.4,,,,13.5,,1014.9,
2019-10-01,14.4,8.3,20.6,0,,,9.8,,1015,
2019-10-02,16,9.4,24.4,0,,,10.2,,1015.9,
2019-10-03,15.3,9.4,22.2,0,,,9.2,,1015.8,
2019-10-04,15.4,8.9,23.9,0,,,9.7,,1019.5,
2019-10-05,17.5,10,26.7,0,,,8,,1018.7,
2019-10-06,20,11.1,29.4,0,,,4.9,,1016,
2019-10-07,21.4,14.4,30.6,0,,,6.9,,1014,
2019-10-08,19.9,12.8,30,0,,,7.3,,1011.2,
2019-10-09,17.1,12.8,22.8,0,,,11.8,,1011.9,
2019-10-10,18.7,12.8,25.6,0,,,9.3,,1014.3,
2019-10-11,17.6,10,26.7,0,,,5.4,,1015.2,
2019-10-12,17.4,8.9,26.1,0,,,7.5,,1012.3,
2019-10-13,16.1,10,23.9,0,,,7.6,,1010.9,
2019-10-14,14.8,8.3,23.3,0,,,7.1,,1014.3,
2019-10-15,14.8,10.6,21.7,0,,,6.7,,1017.7,
2019-10-16,14.9,10,20.6,0,,,6.2,,1015.1,
2019-10-17,16.5,13.9,20.6,,,,17.2,,1014.2,
2019-10-18,15,8.9,21.1,,,,8.6,,1018.1,
2019-10-19,14.8,8.9,22.8,,,,8.6,,1018.6,
2019-10-20,16.5,11.7,23.3,,,,9.7,,1019.5,
2019-10-21,18.8,11.7,28.3,,,,7.7,,1020.3,
2019-10-22,20.6,12.2,29.4,,,,7.9,,1020,
2019-10-23,21.5,13.9,29.4,,,,6,,1014.9,
2019-10-24,22.1,13.3,32.2,,,,3.8,,1015.9,
2019-10-25,21.2,13.9,31.1,,,,7.1,,1017.6,
2019-10-26,18.3,12.8,27.8,,,,7.4,,1010.6,
2019-10-27,16.7,11.7,21.7,,,,18.9,,1010.7,
2019-10-28,14.8,7.8,21.7,,,,8.3,,1016.7,
2019-10-29,13.7,6.7,22.8,0,,,8.4,,1014.2,
2019-10-30,13.7,6.7,21.1,,,,5.9,,1019.8,
2019-10-31,13.5,6.1,22.8,0,,,6.1,,1022.4,
2019-11-01,13.9,6.1,23.3,0,,,6.4,,1020.4,
2019-11-02,14.2,5.6,24.4,0,,,4.4,,1019,
2019-11-03,15,7.2,25.6,0,,,4.7,,1015.6,
2019-11-04,15,8.9,23.3,0,,,4.7,,1015.2,
2019-11-05,14.7,8.3,22.2,,,,4.8,,1016.7,
2019-11-06,13.5,10,18.9,,,,4.9,,1016.4,
2019-11-07,13.1,10,18.9,0,,,5.1,,1019.1,
2019-11-08,13.8,11.1,20,0,,,4.6,,1021.7,
2019-11-09,13.3,10.6,18.9,0,,,6.3,,1020.1,
2019-11-10,13.9,10.6,20.6,0,,,5.6,,1017.6,
2019-11-11,16.2,8.9,25,0,,,2.6,,1016.9,
2019-11-12,16.6,10.6,23.3,0,,,3.6,,1017.1,
2019-11-13,14.2,10.6,20,,,,4.5,,,
2019-11-14,14.9,11.7,17.8,0,,,12.4,,1018.4,
2019-11-15,15.6,13.9,19.4,0,,,11.6,,1021.6,
2019-11-16,15.7,13.3,21.1,0,,,3.5,,1020,
2019-11-17,15.7,9.4,23.3,0,,,2.6,,1017.9,
2019-11-18,15.7,9.4,23.3,,,,4.7,,1013.3,
2019-11-19,14.2,11.7,18.9,,,,11.7,,1007.4,
2019-11-20,14,9.4,20,,,,9.3,,1000.8,
2019-11-21,12.6,7.2,18.9,0,,,8.3,,1011.2,
2019-11-22,12.6,7.8,18.9,,,,6,,1020.9,
2019-11-23,12.7,6.7,20,0,,,4.8,,1022.5,
2019-11-24,12.6,6.7,20.6,0,,,6.6,,1020.6,
2019-11-25,11.3,5.6,17.8,,,,15.4,,1017.9,
2019-11-26,9,5,12.8,,,,13.2,,,
2019-11-27,7.6,6.1,10,,,,9.8,,1001,
2019-11-28,6.7,2.8,10,0,,,8.5,,1002.3,
2019-11-29,7.1,2.2,12.2,,,,7.9,,1010.3,
2019-11-30,8.8,5.6,11.1,,,139,30.9,,1014.2,
2019-12-01,12.3,11.1,13.3,,,138,41.2,,1011.8,
2019-12-02,13.4,11.7,15,,,,23,,,
2019-12-03,12.6,8.9,16.1,,,,2.8,,,
2019-12-04,13,11.7,15,,,,5.3,,,
2019-12-05,13.2,8.3,16.7,0,,,5.5,,1016.9,
2019-12-06,15.4,11.7,19.4,,,,20.4,,1015.6,
2019-12-07,15.6,13.9,18.3,,,165,19.3,,1014.3,
2019-12-08,13.7,12.2,16.1,,,,9,,1016.4,
2019-12-09,12.5,11.1,14.4,0,,,7,,,
2019-12-10,12.8,9.4,16.7,,,,6.4,,1023.3,
2019-12-11,14.8,12.2,17.2,0,,157,14.8,,1022.8,
2019-12-12,16.7,15,20,,,,11.7,,1024.6,
2019-12-13,15.1,13.3,16.7,,,,7.5,,,
2019-12-14,11.9,9.4,14.4,,,,12.8,,1018.4,
2019-12-15,9.9,6.7,13.3,,,,9.6,,1022.6,
2019-12-16,8.6,4.4,15,,,,5.1,,1026.1,
2019-12-17,9.2,4.4,15.6,0,,,5.2,,1021,
2019-12-18,11.9,10,13.9,,,,18.1,,1016.8,
2019-12-19,12.4,9.4,16.7,0,,,6.2,,1022.7,
2019-12-20,11.7,7.8,17.8,0,,,2.6,,1022.4,
2019-12-21,11.7,7.8,15.6,0,,,10.1,,1014.6,
2019-12-22,11.8,7.8,13.9,,,,17.2,,1008.3,
2019-12-23,8.1,4.4,12.2,0,,,5.8,,1012.2,
2019-12-24,8,4.4,11.1,,,,8,,1013.2,
2019-12-25,9.8,7.8,12.2,,,131,17.1,,1009.1,
2019-12-26,10.1,6.1,13.9,,,332,13.4,,1012.8,
2019-12-27,7.5,1.7,13.9,0,,,5.8,,1018,
2019-12-28,8.3,2.8,16.1,0,,,4.7,,1020.7,
2019-12-29,9.7,6.7,13.3,,,,10.3,,1018.9,
2019-12-30,10.6,7.8,15,0,,,6.6,,1019.4,
2019-12-31,,,,,,,,,,
2020-01-01,10.3,5.6,13.9,0,,,10.4,,1020.6,
2020-01-02,11.9,8.3,16.1,0,,328,7.3,,1020.3,
2020-01-03,10.6,5.6,20,0,,2,4.3,,1022.7,
2020-01-04,11.7,7.2,15.6,0,,23,12,,1028.4,
2020-01-05,9.8,5.6,14.4,0,,329,8.8,,1033.7,
2020-01-06,9.7,4.4,16.7,0,,316,7.8,,1031,
2020-01-07,8.7,3.3,13.9,0,,357,6.6,,1022.8,
2020-01-08,10.6,8.3,13.9,,,331,9,,1020.2,
2020-01-09,9.9,6.7,13.3,,,,14,,1018.5,
2020-01-10,8.8,3.3,15,0,,,6.4,,1025.6,
2020-01-11,9.8,7.2,13.9,,,337,9.1,,1024.6,
2020-01-12,7.8,3.9,12.8,0,,7,6.7,,1022.9,
2020-01-13,9.9,4.4,13.3,,,,5.5,,1022.5,
2020-01-14,9.7,6.1,12.2,,,,9.7,,1023,
2020-01-15,7,2.2,11.7,0,,25,5.6,,1017.8,
2020-01-16,8,5.6,10,,,135,19.3,,1012.3,
2020-01-17,7.7,3.3,13.3,,,,6.5,,1025,
2020-01-18,7.5,3.9,13.3,0,,354,2.3,,1026.3,
2020-01-19,7.8,3.3,12.2,0,,346,3.4,,1020.4,
2020-01-20,9.9,7.2,13.9,0,,216,5.6,,1017,
2020-01-21,12.1,8.9,15.6,,,152,13.7,,1020.1,
2020-01-22,13.3,11.1,17.2,,,,3.8,,1023.6,
2020-01-23,11.3,7.2,16.1,0,,353,3.8,,1022.5,
2020-01-24,12.5,7.8,18.3,0,,334,6.7,,,
2020-01-25,14.4,11.1,18.3,0,,,6.2,,,
2020-01-26,13.8,9.4,16.1,,,347,10.3,,,
2020-01-27,11,6.7,16.1,0,,5,6.7,,1028.8,
2020-01-28,12.2,10,16.1,,,357,7.3,,,
2020-01-29,,,,,,,,,,
2020-01-30,12,7.8,16.7,0,,341,5.2,,1024.2,
2020-01-31,13.1,7.2,20,0,,353,3.2,,1025.9,
2020-02-01,12.3,7.2,19.4,0,,349,3.9,,1024.7,
2020-02-02,11,7.8,13.9,0,,322,22.5,,1020.1,
2020-02-03,7.7,2.8,12.8,0,,327,11.8,,1020.7,
2020-02-04,8,3.3,12.8,0,,336,12.6,,1024.1,
2020-02-05,9,2.8,16.7,0,,331,7,,1023.9,
2020-02-06,11.5,5,19.4,0,,341,4.7,,1021.1,
2020-02-07,11.2,5,19.4,0,,338,5.8,,1020.2,
2020-02-08,11,7.8,15.6,0,,348,7.3,,1017.9,
2020-02-09,12.1,5.6,16.7,0,,341,20.4,,1015.5,
2020-02-10,15,8.3,21.7,0,,303,13.1,,1016.3,
2020-02-11,15.6,8.9,22.8,0,,,10.2,,1017.4,
2020-02-12,13,6.7,21.1,0,,350,7.7,,1017,
2020-02-13,10.8,7.2,15.6,0,,359,11.3,,1018.4,
2020-02-14,12.1,10,17.2,0,,,5.7,,1019.3,
2020-02-15,11.6,6.1,18.3,0,,325,7.5,,1022.5,
2020-02-16,11.5,6.7,16.1,0,,343,9,,1023.1,
2020-02-17,14,8.9,21.7,0,,,9.5,,,
2020-02-18,12.9,7.2,20.6,0,,329,7,,1016.8,
2020-02-19,11.3,5,19.4,0,,337,5.4,,1019,
2020-02-20,12.7,5.6,20.6,0,,345,6.2,,1019.4,
2020-02-21,14,7.2,18.9,0,,345,3,,1017.1,
2020-02-22,14.2,10.6,19.4,0,,,14,,1016.6,
2020-02-23,11.7,7.8,16.1,0,,343,7.7,,1026.5,
2020-02-24,13.1,6.7,20.6,0,,341,7.9,,1027.2,
2020-02-25,15.7,6.7,25,0,,343,8.5,,1024.6,
2020-02-26,16.1,8.9,24.4,0,,340,6.4,,1025.4,
2020-02-27,16.4,8.3,25.6,0,,338,5.2,,1022.7,
2020-02-28,16.2,11.7,24.4,0,,338,8.3,,1019.5,
2020-02-29,12.2,9.4,16.1,0,,332,11.5,,,
2020-03-01,10.7,5,15.6,0,,,10.5,,1015.3,
2020-03-02,15.4,7.2,22.8,0,,335,16.4,,1016.7,
2020-03-03,16.7,8.9,24.4,0,,318,9.6,,1016.1,
2020-03-04,16.6,9.4,25,0,,,6.5,,1017.6,
2020-03-05,13.7,10,18.9,0,,261,11.5,,1019.7,
2020-03-06,13.8,11.7,18.9,0,,196,11.3,,1015.3,
2020-03-07,11.4,10,13.3,,,117,12.2,,1013.9,
2020-03-08,,,,,,,,,,
2020-03-09,13.2,8.3,18.9,0,,,6.4,,1018.3,
2020-03-10,15.4,10,19.4,,,314,7.8,,1016,
2020-03-11,16.6,12.8,22.2,,,335,11.2,,1016.6,
2020-03-12,15.4,9.4,23.3,0,,,7.4,,,
2020-03-13,13.3,10,17.8,0,,194,18,,1008.4,
2020-03-14,11.9,10,15,,,175,15.7,,1014.6,
2020-03-15,10,7.8,12.2,,,169,12.3,,1014.7,
2020-03-16,8.6,6.7,13.3,,,25,7.3,,1013.1,
2020-03-17,8.2,3.9,13.9,,,138,10.3,,1014.2,
2020-03-18,9.1,5.6,12.2,,,162,7.9,,1012.5,
2020-03-19,11.2,7.8,15.6,,,,5.3,,1016.2,
2020-03-20,11.8,6.7,17.2,0,,,7.4,,1021.5,
2020-03-21,12.3,8.9,16.1,,,,5.4,,1020.5,
2020-03-22,12.9,9.4,19.4,,,19,6.1,,,
2020-03-23,11.8,9.4,14.4,0,,318,9.9,,1019.4,
2020-03-24,11.6,8.9,14.4,,,176,10.8,,1020.7,
2020-03-25,9.6,6.7,12.8,,,309,9.4,,1018.5,
2020-03-26,9.2,2.8,14.4,,,313,11.3,,1017.8,
2020-03-27,9.6,3.3,15,0,,273,9.5,,1021.3,
2020-03-28,11.1,8.9,13.9,,,156,6.4,,1022.3,
2020-03-29,12.7,10,16.7,,,140,11.4,,1020.1,
2020-03-30,14,11.1,18.9,0,,342,8.7,,1025.1,
2020-03-31,13.9,10.6,19.4,0,,,10.9,,1022.3,
2020-04-01,12.4,8.9,17.2,0,,324,15.1,,1016.1,
2020-04-02,12.1,5.6,18.9,0,,331,12.1,,1018.3,
2020-04-03,11,4.4,17.2,0,,354,10.7,,1017.8,
2020-04-04,11,5.6,15.6,,,156,13.2,,1012.4,
2020-04-05,11.3,10,12.8,,,138,11.8,,1005.4,
2020-04-06,8.7,6.1,10.6,,,329,4.8,,1011.3,
2020-04-07,10.5,4.4,17.2,,,343,9.8,,1017.9,
2020-04-08,13.2,9.4,18.3,0,,159,10.3,,1014.5,
2020-04-09,14.1,11.7,17.2,0,,114,8.6,,1016,
2020-04-10,14.8,12.2,18.9,0,,340,14.7,,1017.5,
2020-04-11,13.7,11.7,17.8,0,,319,10,,1017.1,
2020-04-12,14.1,11.1,19.4,,,,7.4,,1016.8,
2020-04-13,15.4,11.1,21.1,0,,,8.8,,,
2020-04-14,16.9,8.9,25,0,,344,8.3,,1022.1,
2020-04-15,17.4,10,27.2,0,,322,9.9,,1017.6,
2020-04-16,14.3,11.7,19.4,0,,349,10.2,,1013,
2020-04-17,14.8,12.8,19.4,0,,182,10.9,,1013.8,
2020-04-18,15,12.8,20,0,,238,13.2,,1017.5,
2020-04-19,14.4,8.9,20,0,,346,10.6,,1018,
2020-04-20,14.3,12.2,17.8,,,335,14,,1019.6,
2020-04-21,14.8,12.2,21.1,0,,325,12.6,,1023.4,
2020-04-22,16.2,9.4,24.4,0,,345,12,,1024.9,
2020-04-23,17.7,13.3,24.4,0,,340,14.3,,1022.6,
2020-04-24,19.2,12.2,28.3,0,,334,10.6,,1018.9,
2020-04-25,20,13.3,28.9,0,,344,9.5,,1017.1,
2020-04-26,17.5,11.7,24.4,0,,340,12.7,,1017.5,
2020-04-27,17.5,11.1,24.4,0,,342,12.4,,1019.7,
2020-04-28,19.3,13.3,28.9,0,,336,10.4,,1017.9,
2020-04-29,16.3,12.8,20.6,0,,344,12.5,,1017.5,
2020-04-30,16.5,11.7,23.9,0,,351,12.6,,1019.2,
2020-05-01,16.6,10,23.3,0,,,14.1,,1018.8,
2020-05-02,17.4,12.8,22.8,0,,,11,,,
2020-05-03,16.2,11.1,21.1,0,,333,15,,1021.1,
2020-05-04,16.2,8.3,26.1,0,,338,10.6,,1020.8,
2020-05-05,16.6,10,23.9,0,,349,13.4,,1020.4,
2020-05-06,18.3,11.1,27.2,0,,338,13.7,,1020.6,
2020-05-07,20.8,11.1,30,0,,337,9.6,,1014.2,
2020-05-08,21.7,13.3,32.2,0,,338,7.8,,1011.3,
2020-05-09,17.1,12.8,24.4,0,,330,11.2,,1012.6,
2020-05-10,16.8,12.2,22.8,0,,,13.3,,,
2020-05-11,16.8,11.7,23.3,,,182,20.8,,1013.7,
2020-05-12,16.2,13.3,20,,,242,15.9,,1015.4,
2020-05-13,15.8,10,20.6,,,223,9.5,,1017.6,
2020-05-14,17.1,12.2,22.8,,,,9.9,,1019.3,
2020-05-15,17.8,13.9,22.8,0,,327,16.5,,1018.7,
2020-05-16,18.7,13.3,24.4,0,,356,10.8,,1014.3,
2020-05-17,18.6,16.7,23.3,,,161,19.3,,1010.4,
2020-05-18,16.6,13.3,20.6,,,232,14.7,,1012.8,
2020-05-19,15.5,10.6,21.7,,,268,14.5,,1017.1,
2020-05-20,16.5,13.9,21.7,0,,296,13.3,,1019.6,
2020-05-21,17.7,10.6,25.6,0,,,13,,1016.5,
2020-05-22,17,12.8,22.8,0,,,11.6,,1013.6,
2020-05-23,18.4,10.6,27.8,0,,,11.9,,1014,
2020-05-24,20.9,12.2,31.7,0,,340,9.4,,1014.1,
2020-05-25,25.3,16.7,34.4,0,,,9.3,,1011.6,
2020-05-26,26.3,17.2,35,0,,,10,,1010.7,
2020-05-27,25.8,18.9,33.9,0,,,11,,1011.1,
2020-05-28,20.4,14.4,27.2,0,,323,11.8,,1012.1,
2020-05-29,18.8,14.4,26.1,0,,178,18.8,,1011.4,
2020-05-30,18.9,16.7,22.2,,,181,18.2,,,
2020-05-31,17.5,13.3,22.2,0,,347,9.4,,1014.6,
2020-06-01,19.5,15.6,25.6,0,,339,12.1,,1015.1,
